id,stock_number,timestamp,size_id,product_type_id
517,7,2024-05-15 19:02:23.467007+00,12,2591
518,2,2024-05-15 19:02:23.467007+00,13,2591
519,8,2024-05-15 19:02:23.467007+00,14,2591
520,4,2024-05-15 19:02:23.467007+00,15,2591
521,1,2024-05-15 19:02:23.467007+00,16,2591
522,6,2024-05-15 19:02:23.467007+00,17,2591
523,5,2024-05-15 19:02:23.467007+00,12,2602
524,4,2024-05-15 19:02:23.467007+00,13,2602
525,1,2024-05-15 19:02:23.467007+00,14,2602
526,2,2024-05-15 19:02:23.467007+00,15,2602
527,4,2024-05-15 19:02:23.467007+00,16,2602
528,7,2024-05-15 19:02:23.467007+00,17,2602
529,6,2024-05-15 19:02:23.467007+00,12,2604
530,1,2024-05-15 19:02:23.467007+00,13,2604
531,7,2024-05-15 19:02:23.467007+00,14,2604
532,1,2024-05-15 19:02:23.467007+00,15,2604
533,10,2024-05-15 19:02:23.467007+00,16,2604
534,5,2024-05-15 19:02:23.467007+00,17,2604
535,8,2024-05-15 19:02:23.467007+00,12,2605
536,6,2024-05-15 19:02:23.467007+00,13,2605
537,3,2024-05-15 19:02:23.467007+00,14,2605
538,4,2024-05-15 19:02:23.467007+00,15,2605
539,8,2024-05-15 19:02:23.467007+00,16,2605
540,6,2024-05-15 19:02:23.467007+00,17,2605
541,9,2024-05-15 19:02:23.467007+00,1,2608
542,4,2024-05-15 19:02:23.467007+00,2,2608
543,10,2024-05-15 19:02:23.467007+00,3,2608
544,1,2024-05-15 19:02:23.467007+00,4,2608
545,4,2024-05-15 19:02:23.467007+00,5,2608
546,5,2024-05-15 19:02:23.467007+00,6,2608
547,9,2024-05-15 19:02:23.467007+00,7,2608
548,1,2024-05-15 19:02:23.467007+00,8,2608
549,2,2024-05-15 19:02:23.467007+00,9,2608
550,1,2024-05-15 19:02:23.467007+00,10,2608
551,5,2024-05-15 19:02:23.467007+00,11,2608
552,6,2024-05-15 19:02:23.467007+00,1,2610
553,8,2024-05-15 19:02:23.467007+00,2,2610
554,3,2024-05-15 19:02:23.467007+00,3,2610
555,10,2024-05-15 19:02:23.467007+00,4,2610
556,9,2024-05-15 19:02:23.467007+00,5,2610
557,6,2024-05-15 19:02:23.467007+00,6,2610
558,3,2024-05-15 19:02:23.467007+00,7,2610
559,10,2024-05-15 19:02:23.467007+00,8,2610
560,1,2024-05-15 19:02:23.467007+00,9,2610
561,5,2024-05-15 19:02:23.467007+00,10,2610
562,8,2024-05-15 19:02:23.467007+00,11,2610
563,3,2024-05-15 19:02:23.467007+00,1,2611
564,9,2024-05-15 19:02:23.467007+00,2,2611
565,3,2024-05-15 19:02:23.467007+00,3,2611
566,10,2024-05-15 19:02:23.467007+00,4,2611
567,7,2024-05-15 19:02:23.467007+00,5,2611
568,10,2024-05-15 19:02:23.467007+00,6,2611
569,10,2024-05-15 19:02:23.467007+00,7,2611
570,5,2024-05-15 19:02:23.467007+00,8,2611
571,6,2024-05-15 19:02:23.467007+00,9,2611
572,1,2024-05-15 19:02:23.467007+00,10,2611
573,2,2024-05-15 19:02:23.467007+00,11,2611
574,5,2024-05-15 19:02:23.467007+00,1,2624
575,8,2024-05-15 19:02:23.467007+00,2,2624
576,1,2024-05-15 19:02:23.467007+00,3,2624
577,7,2024-05-15 19:02:23.467007+00,4,2624
578,4,2024-05-15 19:02:23.467007+00,5,2624
579,7,2024-05-15 19:02:23.467007+00,6,2624
580,1,2024-05-15 19:02:23.467007+00,7,2624
581,3,2024-05-15 19:02:23.467007+00,8,2624
582,2,2024-05-15 19:02:23.467007+00,9,2624
583,1,2024-05-15 19:02:23.467007+00,10,2624
584,2,2024-05-15 19:02:23.467007+00,11,2624
585,7,2024-05-15 19:02:23.467007+00,18,2644
586,3,2024-05-15 19:02:23.467007+00,18,2645
587,7,2024-05-15 19:02:23.467007+00,18,2647
588,5,2024-05-15 19:02:23.467007+00,18,2648
589,10,2024-05-15 19:02:23.467007+00,18,2649
590,2,2024-05-15 19:02:23.467007+00,18,2650
591,10,2024-05-15 19:02:23.467007+00,18,2651
592,6,2024-05-15 19:02:23.467007+00,18,2653
593,10,2024-05-15 19:02:23.467007+00,18,2654
594,4,2024-05-15 19:02:23.467007+00,18,2655
595,9,2024-05-15 19:02:23.467007+00,18,2656
596,2,2024-05-15 19:02:23.467007+00,18,2657
597,1,2024-05-15 19:02:23.467007+00,18,2658
598,1,2024-05-15 19:02:23.467007+00,18,2659
599,6,2024-05-15 19:02:23.467007+00,18,2661
600,1,2024-05-15 19:02:23.467007+00,18,2662
601,7,2024-05-15 19:02:23.467007+00,18,2663
602,10,2024-05-15 19:02:23.467007+00,18,2664
603,6,2024-05-15 19:02:23.467007+00,18,2665
604,8,2024-05-15 19:02:23.467007+00,18,2666
605,10,2024-05-15 19:02:23.467007+00,18,2667
606,6,2024-05-15 19:02:23.467007+00,18,2668
607,2,2024-05-15 19:02:23.467007+00,18,2669
608,1,2024-05-15 19:02:23.467007+00,18,2670
609,6,2024-05-15 19:02:23.467007+00,18,2671
610,1,2024-05-15 19:02:23.467007+00,18,2672
611,2,2024-05-15 19:02:23.467007+00,18,2673
612,1,2024-05-15 19:02:23.467007+00,12,2676
613,3,2024-05-15 19:02:23.467007+00,13,2676
614,9,2024-05-15 19:02:23.467007+00,14,2676
615,2,2024-05-15 19:02:23.467007+00,15,2676
616,1,2024-05-15 19:02:23.467007+00,16,2676
617,4,2024-05-15 19:02:23.467007+00,17,2676
618,9,2024-05-15 19:02:23.467007+00,12,2685
619,5,2024-05-15 19:02:23.467007+00,13,2685
620,3,2024-05-15 19:02:23.467007+00,14,2685
621,2,2024-05-15 19:02:23.467007+00,15,2685
622,6,2024-05-15 19:02:23.467007+00,16,2685
623,3,2024-05-15 19:02:23.467007+00,17,2685
624,7,2024-05-15 19:02:23.467007+00,12,2686
625,10,2024-05-15 19:02:23.467007+00,13,2686
626,9,2024-05-15 19:02:23.467007+00,14,2686
627,2,2024-05-15 19:02:23.467007+00,15,2686
628,4,2024-05-15 19:02:23.467007+00,16,2686
629,7,2024-05-15 19:02:23.467007+00,17,2686
630,6,2024-05-15 19:02:23.467007+00,12,2687
631,1,2024-05-15 19:02:23.467007+00,13,2687
632,9,2024-05-15 19:02:23.467007+00,14,2687
633,2,2024-05-15 19:02:23.467007+00,15,2687
634,4,2024-05-15 19:02:23.467007+00,16,2687
635,5,2024-05-15 19:02:23.467007+00,17,2687
636,10,2024-05-15 19:02:23.467007+00,12,2688
637,1,2024-05-15 19:02:23.467007+00,13,2688
638,8,2024-05-15 19:02:23.467007+00,14,2688
639,5,2024-05-15 19:02:23.467007+00,15,2688
640,1,2024-05-15 19:02:23.467007+00,16,2688
641,4,2024-05-15 19:02:23.467007+00,17,2688
642,9,2024-05-15 19:02:23.467007+00,12,2689
643,8,2024-05-15 19:02:23.467007+00,13,2689
644,6,2024-05-15 19:02:23.467007+00,14,2689
645,7,2024-05-15 19:02:23.467007+00,15,2689
646,1,2024-05-15 19:02:23.467007+00,16,2689
647,9,2024-05-15 19:02:23.467007+00,17,2689
648,8,2024-05-15 19:02:23.467007+00,1,2870
649,10,2024-05-15 19:02:23.467007+00,2,2870
650,4,2024-05-15 19:02:23.467007+00,3,2870
651,3,2024-05-15 19:02:23.467007+00,4,2870
652,4,2024-05-15 19:02:23.467007+00,5,2870
653,9,2024-05-15 19:02:23.467007+00,6,2870
654,5,2024-05-15 19:02:23.467007+00,7,2870
655,9,2024-05-15 19:02:23.467007+00,8,2870
656,1,2024-05-15 19:02:23.467007+00,9,2870
657,4,2024-05-15 19:02:23.467007+00,10,2870
658,9,2024-05-15 19:02:23.467007+00,11,2870
659,2,2024-05-15 19:02:23.467007+00,1,2872
660,10,2024-05-15 19:02:23.467007+00,2,2872
661,4,2024-05-15 19:02:23.467007+00,3,2872
662,9,2024-05-15 19:02:23.467007+00,4,2872
663,2,2024-05-15 19:02:23.467007+00,5,2872
664,8,2024-05-15 19:02:23.467007+00,6,2872
665,2,2024-05-15 19:02:23.467007+00,7,2872
666,3,2024-05-15 19:02:23.467007+00,8,2872
667,6,2024-05-15 19:02:23.467007+00,9,2872
668,3,2024-05-15 19:02:23.467007+00,10,2872
669,10,2024-05-15 19:02:23.467007+00,11,2872
670,2,2024-05-15 19:02:23.467007+00,1,2874
671,4,2024-05-15 19:02:23.467007+00,2,2874
672,4,2024-05-15 19:02:23.467007+00,3,2874
673,3,2024-05-15 19:02:23.467007+00,4,2874
674,9,2024-05-15 19:02:23.467007+00,5,2874
675,4,2024-05-15 19:02:23.467007+00,6,2874
676,1,2024-05-15 19:02:23.467007+00,7,2874
677,7,2024-05-15 19:02:23.467007+00,8,2874
678,7,2024-05-15 19:02:23.467007+00,9,2874
679,1,2024-05-15 19:02:23.467007+00,10,2874
680,2,2024-05-15 19:02:23.467007+00,11,2874
681,6,2024-05-15 19:02:23.467007+00,1,2876
682,9,2024-05-15 19:02:23.467007+00,2,2876
683,7,2024-05-15 19:02:23.467007+00,3,2876
684,8,2024-05-15 19:02:23.467007+00,4,2876
685,1,2024-05-15 19:02:23.467007+00,5,2876
686,2,2024-05-15 19:02:23.467007+00,6,2876
687,5,2024-05-15 19:02:23.467007+00,7,2876
688,8,2024-05-15 19:02:23.467007+00,8,2876
689,5,2024-05-15 19:02:23.467007+00,9,2876
690,10,2024-05-15 19:02:23.467007+00,10,2876
691,1,2024-05-15 19:02:23.467007+00,11,2876
692,9,2024-05-15 19:02:23.467007+00,1,2877
693,4,2024-05-15 19:02:23.467007+00,2,2877
694,4,2024-05-15 19:02:23.467007+00,3,2877
695,7,2024-05-15 19:02:23.467007+00,4,2877
696,10,2024-05-15 19:02:23.467007+00,5,2877
697,7,2024-05-15 19:02:23.467007+00,6,2877
698,10,2024-05-15 19:02:23.467007+00,7,2877
699,4,2024-05-15 19:02:23.467007+00,8,2877
700,8,2024-05-15 19:02:23.467007+00,9,2877
701,5,2024-05-15 19:02:23.467007+00,10,2877
702,5,2024-05-15 19:02:23.467007+00,11,2877
703,10,2024-05-15 19:02:23.467007+00,1,2878
704,4,2024-05-15 19:02:23.467007+00,2,2878
705,2,2024-05-15 19:02:23.467007+00,3,2878
706,3,2024-05-15 19:02:23.467007+00,4,2878
707,1,2024-05-15 19:02:23.467007+00,5,2878
708,1,2024-05-15 19:02:23.467007+00,6,2878
709,7,2024-05-15 19:02:23.467007+00,7,2878
710,7,2024-05-15 19:02:23.467007+00,8,2878
711,3,2024-05-15 19:02:23.467007+00,9,2878
712,4,2024-05-15 19:02:23.467007+00,10,2878
713,6,2024-05-15 19:02:23.467007+00,11,2878
714,1,2024-05-15 19:02:23.467007+00,1,2879
715,8,2024-05-15 19:02:23.467007+00,2,2879
716,1,2024-05-15 19:02:23.467007+00,3,2879
717,7,2024-05-15 19:02:23.467007+00,4,2879
718,4,2024-05-15 19:02:23.467007+00,5,2879
719,4,2024-05-15 19:02:23.467007+00,6,2879
720,7,2024-05-15 19:02:23.467007+00,7,2879
721,5,2024-05-15 19:02:23.467007+00,8,2879
722,4,2024-05-15 19:02:23.467007+00,9,2879
723,10,2024-05-15 19:02:23.467007+00,10,2879
724,6,2024-05-15 19:02:23.467007+00,11,2879
725,3,2024-05-15 19:02:23.467007+00,1,2880
726,8,2024-05-15 19:02:23.467007+00,2,2880
727,10,2024-05-15 19:02:23.467007+00,3,2880
728,10,2024-05-15 19:02:23.467007+00,4,2880
729,5,2024-05-15 19:02:23.467007+00,5,2880
730,9,2024-05-15 19:02:23.467007+00,6,2880
731,7,2024-05-15 19:02:23.467007+00,7,2880
732,6,2024-05-15 19:02:23.467007+00,8,2880
733,2,2024-05-15 19:02:23.467007+00,9,2880
734,2,2024-05-15 19:02:23.467007+00,10,2880
735,9,2024-05-15 19:02:23.467007+00,11,2880
736,4,2024-05-15 19:02:23.467007+00,1,2882
737,6,2024-05-15 19:02:23.467007+00,2,2882
738,4,2024-05-15 19:02:23.467007+00,3,2882
739,6,2024-05-15 19:02:23.467007+00,4,2882
740,4,2024-05-15 19:02:23.467007+00,5,2882
741,5,2024-05-15 19:02:23.467007+00,6,2882
742,1,2024-05-15 19:02:23.467007+00,7,2882
743,1,2024-05-15 19:02:23.467007+00,8,2882
744,5,2024-05-15 19:02:23.467007+00,9,2882
745,4,2024-05-15 19:02:23.467007+00,10,2882
746,6,2024-05-15 19:02:23.467007+00,11,2882
747,10,2024-05-15 19:02:23.467007+00,1,2885
748,6,2024-05-15 19:02:23.467007+00,2,2885
749,3,2024-05-15 19:02:23.467007+00,3,2885
750,3,2024-05-15 19:02:23.467007+00,4,2885
751,7,2024-05-15 19:02:23.467007+00,5,2885
752,3,2024-05-15 19:02:23.467007+00,6,2885
753,7,2024-05-15 19:02:23.467007+00,7,2885
754,8,2024-05-15 19:02:23.467007+00,8,2885
755,8,2024-05-15 19:02:23.467007+00,9,2885
756,1,2024-05-15 19:02:23.467007+00,10,2885
757,6,2024-05-15 19:02:23.467007+00,11,2885
758,4,2024-05-15 19:02:23.467007+00,1,2887
759,5,2024-05-15 19:02:23.467007+00,2,2887
760,9,2024-05-15 19:02:23.467007+00,3,2887
761,2,2024-05-15 19:02:23.467007+00,4,2887
762,2,2024-05-15 19:02:23.467007+00,5,2887
763,8,2024-05-15 19:02:23.467007+00,6,2887
764,5,2024-05-15 19:02:23.467007+00,7,2887
765,3,2024-05-15 19:02:23.467007+00,8,2887
766,9,2024-05-15 19:02:23.467007+00,9,2887
767,5,2024-05-15 19:02:23.467007+00,10,2887
768,1,2024-05-15 19:02:23.467007+00,11,2887
769,4,2024-05-15 19:02:23.467007+00,1,2888
770,5,2024-05-15 19:02:23.467007+00,2,2888
771,1,2024-05-15 19:02:23.467007+00,3,2888
772,4,2024-05-15 19:02:23.467007+00,4,2888
773,3,2024-05-15 19:02:23.467007+00,5,2888
774,6,2024-05-15 19:02:23.467007+00,6,2888
775,9,2024-05-15 19:02:23.467007+00,7,2888
776,4,2024-05-15 19:02:23.467007+00,8,2888
777,6,2024-05-15 19:02:23.467007+00,9,2888
778,9,2024-05-15 19:02:23.467007+00,10,2888
779,3,2024-05-15 19:02:23.467007+00,11,2888
780,8,2024-05-15 19:02:23.467007+00,1,2889
781,6,2024-05-15 19:02:23.467007+00,2,2889
782,6,2024-05-15 19:02:23.467007+00,3,2889
783,6,2024-05-15 19:02:23.467007+00,4,2889
784,9,2024-05-15 19:02:23.467007+00,5,2889
785,8,2024-05-15 19:02:23.467007+00,6,2889
786,2,2024-05-15 19:02:23.467007+00,7,2889
787,1,2024-05-15 19:02:23.467007+00,8,2889
788,3,2024-05-15 19:02:23.467007+00,9,2889
789,9,2024-05-15 19:02:23.467007+00,10,2889
790,1,2024-05-15 19:02:23.467007+00,11,2889
791,9,2024-05-15 19:02:23.467007+00,1,2890
792,10,2024-05-15 19:02:23.467007+00,2,2890
793,4,2024-05-15 19:02:23.467007+00,3,2890
794,9,2024-05-15 19:02:23.467007+00,4,2890
795,6,2024-05-15 19:02:23.467007+00,5,2890
796,4,2024-05-15 19:02:23.467007+00,6,2890
797,10,2024-05-15 19:02:23.467007+00,7,2890
798,2,2024-05-15 19:02:23.467007+00,8,2890
799,7,2024-05-15 19:02:23.467007+00,9,2890
800,9,2024-05-15 19:02:23.467007+00,10,2890
801,6,2024-05-15 19:02:23.467007+00,11,2890
802,5,2024-05-15 19:02:23.467007+00,1,2892
803,1,2024-05-15 19:02:23.467007+00,2,2892
804,3,2024-05-15 19:02:23.467007+00,3,2892
805,1,2024-05-15 19:02:23.467007+00,4,2892
806,4,2024-05-15 19:02:23.467007+00,5,2892
807,4,2024-05-15 19:02:23.467007+00,6,2892
808,10,2024-05-15 19:02:23.467007+00,7,2892
809,9,2024-05-15 19:02:23.467007+00,8,2892
810,2,2024-05-15 19:02:23.467007+00,9,2892
811,9,2024-05-15 19:02:23.467007+00,10,2892
812,3,2024-05-15 19:02:23.467007+00,11,2892
813,4,2024-05-15 19:02:23.467007+00,1,2893
814,1,2024-05-15 19:02:23.467007+00,2,2893
815,10,2024-05-15 19:02:23.467007+00,3,2893
816,2,2024-05-15 19:02:23.467007+00,4,2893
817,5,2024-05-15 19:02:23.467007+00,5,2893
818,7,2024-05-15 19:02:23.467007+00,6,2893
819,9,2024-05-15 19:02:23.467007+00,7,2893
820,6,2024-05-15 19:02:23.467007+00,8,2893
821,5,2024-05-15 19:02:23.467007+00,9,2893
822,6,2024-05-15 19:02:23.467007+00,10,2893
823,10,2024-05-15 19:02:23.467007+00,11,2893
824,4,2024-05-15 19:02:23.467007+00,1,2894
825,7,2024-05-15 19:02:23.467007+00,2,2894
826,10,2024-05-15 19:02:23.467007+00,3,2894
827,7,2024-05-15 19:02:23.467007+00,4,2894
828,5,2024-05-15 19:02:23.467007+00,5,2894
829,8,2024-05-15 19:02:23.467007+00,6,2894
830,6,2024-05-15 19:02:23.467007+00,7,2894
831,7,2024-05-15 19:02:23.467007+00,8,2894
832,6,2024-05-15 19:02:23.467007+00,9,2894
833,1,2024-05-15 19:02:23.467007+00,10,2894
834,7,2024-05-15 19:02:23.467007+00,11,2894
835,8,2024-05-15 19:02:23.467007+00,1,2895
836,1,2024-05-15 19:02:23.467007+00,2,2895
837,7,2024-05-15 19:02:23.467007+00,3,2895
838,10,2024-05-15 19:02:23.467007+00,4,2895
839,3,2024-05-15 19:02:23.467007+00,5,2895
840,6,2024-05-15 19:02:23.467007+00,6,2895
841,1,2024-05-15 19:02:23.467007+00,7,2895
842,6,2024-05-15 19:02:23.467007+00,8,2895
843,9,2024-05-15 19:02:23.467007+00,9,2895
844,6,2024-05-15 19:02:23.467007+00,10,2895
845,10,2024-05-15 19:02:23.467007+00,11,2895
846,10,2024-05-15 19:02:23.467007+00,1,2897
847,4,2024-05-15 19:02:23.467007+00,2,2897
848,5,2024-05-15 19:02:23.467007+00,3,2897
849,3,2024-05-15 19:02:23.467007+00,4,2897
850,2,2024-05-15 19:02:23.467007+00,5,2897
851,9,2024-05-15 19:02:23.467007+00,6,2897
852,10,2024-05-15 19:02:23.467007+00,7,2897
853,1,2024-05-15 19:02:23.467007+00,8,2897
854,3,2024-05-15 19:02:23.467007+00,9,2897
855,7,2024-05-15 19:02:23.467007+00,10,2897
856,1,2024-05-15 19:02:23.467007+00,11,2897
857,2,2024-05-15 19:02:23.467007+00,1,2899
858,3,2024-05-15 19:02:23.467007+00,2,2899
859,8,2024-05-15 19:02:23.467007+00,3,2899
860,7,2024-05-15 19:02:23.467007+00,4,2899
861,9,2024-05-15 19:02:23.467007+00,5,2899
862,9,2024-05-15 19:02:23.467007+00,6,2899
863,3,2024-05-15 19:02:23.467007+00,7,2899
864,4,2024-05-15 19:02:23.467007+00,8,2899
865,6,2024-05-15 19:02:23.467007+00,9,2899
866,3,2024-05-15 19:02:23.467007+00,10,2899
867,6,2024-05-15 19:02:23.467007+00,11,2899
868,3,2024-05-15 19:02:23.467007+00,1,2900
869,1,2024-05-15 19:02:23.467007+00,2,2900
870,4,2024-05-15 19:02:23.467007+00,3,2900
871,8,2024-05-15 19:02:23.467007+00,4,2900
872,8,2024-05-15 19:02:23.467007+00,5,2900
873,4,2024-05-15 19:02:23.467007+00,6,2900
874,7,2024-05-15 19:02:23.467007+00,7,2900
875,10,2024-05-15 19:02:23.467007+00,8,2900
876,8,2024-05-15 19:02:23.467007+00,9,2900
877,4,2024-05-15 19:02:23.467007+00,10,2900
878,8,2024-05-15 19:02:23.467007+00,11,2900
879,1,2024-05-15 19:02:23.467007+00,1,2901
880,7,2024-05-15 19:02:23.467007+00,2,2901
881,10,2024-05-15 19:02:23.467007+00,3,2901
882,9,2024-05-15 19:02:23.467007+00,4,2901
883,5,2024-05-15 19:02:23.467007+00,5,2901
884,7,2024-05-15 19:02:23.467007+00,6,2901
885,2,2024-05-15 19:02:23.467007+00,7,2901
886,6,2024-05-15 19:02:23.467007+00,8,2901
887,9,2024-05-15 19:02:23.467007+00,9,2901
888,8,2024-05-15 19:02:23.467007+00,10,2901
889,6,2024-05-15 19:02:23.467007+00,11,2901
890,5,2024-05-15 19:02:23.467007+00,1,2903
891,3,2024-05-15 19:02:23.467007+00,2,2903
892,6,2024-05-15 19:02:23.467007+00,3,2903
893,10,2024-05-15 19:02:23.467007+00,4,2903
894,6,2024-05-15 19:02:23.467007+00,5,2903
895,6,2024-05-15 19:02:23.467007+00,6,2903
896,6,2024-05-15 19:02:23.467007+00,7,2903
897,8,2024-05-15 19:02:23.467007+00,8,2903
898,5,2024-05-15 19:02:23.467007+00,9,2903
899,9,2024-05-15 19:02:23.467007+00,10,2903
900,1,2024-05-15 19:02:23.467007+00,11,2903
901,9,2024-05-15 19:02:23.467007+00,1,2910
902,1,2024-05-15 19:02:23.467007+00,2,2910
903,9,2024-05-15 19:02:23.467007+00,3,2910
904,10,2024-05-15 19:02:23.467007+00,4,2910
905,8,2024-05-15 19:02:23.467007+00,5,2910
906,7,2024-05-15 19:02:23.467007+00,6,2910
907,3,2024-05-15 19:02:23.467007+00,7,2910
908,5,2024-05-15 19:02:23.467007+00,8,2910
909,2,2024-05-15 19:02:23.467007+00,9,2910
910,2,2024-05-15 19:02:23.467007+00,10,2910
911,3,2024-05-15 19:02:23.467007+00,11,2910
912,9,2024-05-15 19:02:23.467007+00,1,2912
913,9,2024-05-15 19:02:23.467007+00,2,2912
914,8,2024-05-15 19:02:23.467007+00,3,2912
915,5,2024-05-15 19:02:23.467007+00,4,2912
916,8,2024-05-15 19:02:23.467007+00,5,2912
917,5,2024-05-15 19:02:23.467007+00,6,2912
918,10,2024-05-15 19:02:23.467007+00,7,2912
919,9,2024-05-15 19:02:23.467007+00,8,2912
920,6,2024-05-15 19:02:23.467007+00,9,2912
921,7,2024-05-15 19:02:23.467007+00,10,2912
922,5,2024-05-15 19:02:23.467007+00,11,2912
923,9,2024-05-15 19:02:23.467007+00,12,2915
924,4,2024-05-15 19:02:23.467007+00,13,2915
925,3,2024-05-15 19:02:23.467007+00,14,2915
926,3,2024-05-15 19:02:23.467007+00,15,2915
927,10,2024-05-15 19:02:23.467007+00,16,2915
928,3,2024-05-15 19:02:23.467007+00,17,2915
929,7,2024-05-15 19:02:23.467007+00,12,2916
930,2,2024-05-15 19:02:23.467007+00,13,2916
931,5,2024-05-15 19:02:23.467007+00,14,2916
932,9,2024-05-15 19:02:23.467007+00,15,2916
933,6,2024-05-15 19:02:23.467007+00,16,2916
934,6,2024-05-15 19:02:23.467007+00,17,2916
935,8,2024-05-15 19:02:23.467007+00,12,2920
936,10,2024-05-15 19:02:23.467007+00,13,2920
937,3,2024-05-15 19:02:23.467007+00,14,2920
938,5,2024-05-15 19:02:23.467007+00,15,2920
939,7,2024-05-15 19:02:23.467007+00,16,2920
940,9,2024-05-15 19:02:23.467007+00,17,2920
941,9,2024-05-15 19:02:23.467007+00,12,2921
942,3,2024-05-15 19:02:23.467007+00,13,2921
943,6,2024-05-15 19:02:23.467007+00,14,2921
944,2,2024-05-15 19:02:23.467007+00,15,2921
945,4,2024-05-15 19:02:23.467007+00,16,2921
946,5,2024-05-15 19:02:23.467007+00,17,2921
947,5,2024-05-15 19:02:23.467007+00,12,2936
948,2,2024-05-15 19:02:23.467007+00,13,2936
949,4,2024-05-15 19:02:23.467007+00,14,2936
950,10,2024-05-15 19:02:23.467007+00,15,2936
951,2,2024-05-15 19:02:23.467007+00,16,2936
952,9,2024-05-15 19:02:23.467007+00,17,2936
953,2,2024-05-15 19:02:23.467007+00,12,2937
954,9,2024-05-15 19:02:23.467007+00,13,2937
955,4,2024-05-15 19:02:23.467007+00,14,2937
956,5,2024-05-15 19:02:23.467007+00,15,2937
957,4,2024-05-15 19:02:23.467007+00,16,2937
958,6,2024-05-15 19:02:23.467007+00,17,2937
959,9,2024-05-15 19:02:23.467007+00,12,2938
960,4,2024-05-15 19:02:23.467007+00,13,2938
961,2,2024-05-15 19:02:23.467007+00,14,2938
962,4,2024-05-15 19:02:23.467007+00,15,2938
963,8,2024-05-15 19:02:23.467007+00,16,2938
964,2,2024-05-15 19:02:23.467007+00,17,2938
965,2,2024-05-15 19:02:23.467007+00,12,2939
966,5,2024-05-15 19:02:23.467007+00,13,2939
967,9,2024-05-15 19:02:23.467007+00,14,2939
968,10,2024-05-15 19:02:23.467007+00,15,2939
969,6,2024-05-15 19:02:23.467007+00,16,2939
970,9,2024-05-15 19:02:23.467007+00,17,2939
971,2,2024-05-15 19:02:23.467007+00,12,2940
972,1,2024-05-15 19:02:23.467007+00,13,2940
973,4,2024-05-15 19:02:23.467007+00,14,2940
974,9,2024-05-15 19:02:23.467007+00,15,2940
975,4,2024-05-15 19:02:23.467007+00,16,2940
976,5,2024-05-15 19:02:23.467007+00,17,2940
977,7,2024-05-15 19:02:23.467007+00,12,2947
978,1,2024-05-15 19:02:23.467007+00,13,2947
979,1,2024-05-15 19:02:23.467007+00,14,2947
980,6,2024-05-15 19:02:23.467007+00,15,2947
981,8,2024-05-15 19:02:23.467007+00,16,2947
982,1,2024-05-15 19:02:23.467007+00,17,2947
983,8,2024-05-15 19:02:23.467007+00,12,2956
984,5,2024-05-15 19:02:23.467007+00,13,2956
985,6,2024-05-15 19:02:23.467007+00,14,2956
986,9,2024-05-15 19:02:23.467007+00,15,2956
987,6,2024-05-15 19:02:23.467007+00,16,2956
988,6,2024-05-15 19:02:23.467007+00,17,2956
989,1,2024-05-15 19:02:23.467007+00,12,2974
990,6,2024-05-15 19:02:23.467007+00,13,2974
991,1,2024-05-15 19:02:23.467007+00,14,2974
992,7,2024-05-15 19:02:23.467007+00,15,2974
993,7,2024-05-15 19:02:23.467007+00,16,2974
994,10,2024-05-15 19:02:23.467007+00,17,2974
995,5,2024-05-15 19:02:23.467007+00,12,2976
996,10,2024-05-15 19:02:23.467007+00,13,2976
997,9,2024-05-15 19:02:23.467007+00,14,2976
998,1,2024-05-15 19:02:23.467007+00,15,2976
999,9,2024-05-15 19:02:23.467007+00,16,2976
1000,7,2024-05-15 19:02:23.467007+00,17,2976
1001,2,2024-05-15 19:02:23.467007+00,12,2977
1002,8,2024-05-15 19:02:23.467007+00,13,2977
1003,6,2024-05-15 19:02:23.467007+00,14,2977
1004,4,2024-05-15 19:02:23.467007+00,15,2977
1005,3,2024-05-15 19:02:23.467007+00,16,2977
1006,5,2024-05-15 19:02:23.467007+00,17,2977
1007,7,2024-05-15 19:02:23.467007+00,12,2978
1008,3,2024-05-15 19:02:23.467007+00,13,2978
1009,2,2024-05-15 19:02:23.467007+00,14,2978
1010,5,2024-05-15 19:02:23.467007+00,15,2978
1011,8,2024-05-15 19:02:23.467007+00,16,2978
1012,10,2024-05-15 19:02:23.467007+00,17,2978
1013,10,2024-05-15 19:02:23.467007+00,12,2982
1014,4,2024-05-15 19:02:23.467007+00,13,2982
1015,9,2024-05-15 19:02:23.467007+00,14,2982
1016,5,2024-05-15 19:02:23.467007+00,15,2982
1017,6,2024-05-15 19:02:23.467007+00,16,2982
1018,7,2024-05-15 19:02:23.467007+00,17,2982
1019,10,2024-05-15 19:02:23.467007+00,12,2983
1020,1,2024-05-15 19:02:23.467007+00,13,2983
1021,7,2024-05-15 19:02:23.467007+00,14,2983
1022,5,2024-05-15 19:02:23.467007+00,15,2983
1023,2,2024-05-15 19:02:23.467007+00,16,2983
1024,9,2024-05-15 19:02:23.467007+00,17,2983
1025,9,2024-05-15 19:02:23.467007+00,12,3027
1026,5,2024-05-15 19:02:23.467007+00,13,3027
1027,3,2024-05-15 19:02:23.467007+00,14,3027
1028,10,2024-05-15 19:02:23.467007+00,15,3027
1029,3,2024-05-15 19:02:23.467007+00,16,3027
1030,8,2024-05-15 19:02:23.467007+00,17,3027
